Patterson Hall,patterson-hall,Jacksonville State University,Jacksonville,AL,,,,,https://www.jsu.edu/housing/communities/halls.html,,,https://www.jsu.edu/housing/communities/halls.html,Jacksonville State Office of Housing Operations & Residence Life,,2026-05-16
Salls Hall,salls-hall,Jacksonville State University,Jacksonville,AL,,,,,https://www.jsu.edu/housing/communities/halls.html,,,https://www.jsu.edu/housing/communities/halls.html,Jacksonville State Office of Housing Operations & Residence Life,,2026-05-16
Sparkman Hall,sparkman-hall,Jacksonville State University,Jacksonville,AL,,,,,https://www.jsu.edu/housing/communities/halls.html,,,https://www.jsu.edu/housing/communities/halls.html,Jacksonville State Office of Housing Operations & Residence Life,,2026-05-16
Viscardi Hall,viscardi-hall,Spring Hill College,Mobile,AL,Double,Shared,,222,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Single and double rooms with shared bath between pairs,,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Spring Hill College Residence Life,,2026-05-16
Portier Place,portier-place,Spring Hill College,Mobile,AL,Apartment,,,70,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Apartment-style living,,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Spring Hill College Residence Life,,2026-05-16
Mobile Hall,mobile-hall,Spring Hill College,Mobile,AL,,Private,2007,94,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Renovated in 2007; private bathrooms in each room,,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Spring Hill College Residence Life,,2026-05-16
Skip's Place,skips-place,Spring Hill College,Mobile,AL,,Shared,,139,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Pod-style with six to seven residents per pod,,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Spring Hill College Residence Life,,2026-05-16
Toolen Hall,toolen-hall,Spring Hill College,Mobile,AL,,,,,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Traditional residence hall,,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Spring Hill College Residence Life,,2026-05-16
Fairway Oaks Village,fairway-oaks-village,Spring Hill College,Mobile,AL,Suite,,,,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Suite-style residence hall,,https://www.shc.edu/student-life/campus-life/living-on-campus/residence-life/residence-halls/,Spring Hill College Residence Life,,2026-05-16
Russell Hall,russell-hall,Tuskegee University,Tuskegee,AL,,,,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Female upperclass residence hall,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Tuskegee University Housing and Residence Life,,2026-05-16
Harvey Hall,harvey-hall,Tuskegee University,Tuskegee,AL,,,,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Female upperclass residence hall,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Tuskegee University Housing and Residence Life,,2026-05-16
White Hall,white-hall,Tuskegee University,Tuskegee,AL,,,,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Female upperclass residence hall,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Tuskegee University Housing and Residence Life,,2026-05-16
Younge Hall,younge-hall,Tuskegee University,Tuskegee,AL,,,,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Female upperclass residence hall,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Tuskegee University Housing and Residence Life,,2026-05-16
Banneker Hall,banneker-hall,Tuskegee University,Tuskegee,AL,,,,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Male upperclass residence hall,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Tuskegee University Housing and Residence Life,,2026-05-16
Rockefeller Hall,rockefeller-hall,Tuskegee University,Tuskegee,AL,,,,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Male upperclass residence hall,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Tuskegee University Housing and Residence Life,,2026-05-16
Tantum Hall,tantum-hall,Tuskegee University,Tuskegee,AL,,,,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Male upperclass residence hall,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Tuskegee University Housing and Residence Life,,2026-05-16
James Hall,james-hall,Tuskegee University,Tuskegee,AL,,,,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Bioethics co-ed residence hall,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Tuskegee University Housing and Residence Life,,2026-05-16
University Commons Apartments,university-commons-apartments,Tuskegee University,Tuskegee,AL,Apartment,,,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Apartment community for juniors/seniors/graduate students,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Tuskegee University Housing and Residence Life,,2026-05-16
Marable Apartments,marable-apartments,Tuskegee University,Tuskegee,AL,Apartment,,,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Apartment community for juniors/seniors/graduate students,,https://www.tuskegee.edu/student-affairs/housing-and-residence-life/index.html,Tuskegee University Housing and Residence Life,,2026-05-16
Bryant Hall,bryant-hall,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/bryant/,Male residence hall (Athletics & Engineering),,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Paty Hall,paty-hall,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Male residence hall,,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Tutwiler Hall,tutwiler-hall,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Female residence hall,,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Somerville Hall,somerville-hall,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Female residence hall,,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Parham Hall,parham-hall,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Female residence hall,,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Blount Hall,blount-hall,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Co-ed residence hall (Blount Undergraduate Initiative),,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Burke Hall,burke-hall,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Co-ed residence hall,,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Friedman Hall,friedman-hall,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Co-ed residence hall (Commerce and Business Administration),,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Harris Hall,harris-hall,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Co-ed residence hall (Capstone CIS, HES, Nursing),,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Lakeside,lakeside,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/lakeside/,Co-ed residence hall,,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Palmer Hall,palmer-hall,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Co-ed residence hall (The Mallet Assembly),,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Presidential Village 1,presidential-village-1,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/presidential-village-1/,Co-ed residence hall,,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Riverside,riverside,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/riverside/,Co-ed residence hall,,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Ridgecrest East,ridgecrest-east,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Co-ed residence hall (Honors),,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Ridgecrest West,ridgecrest-west,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sl.ua.edu/halls/,Co-ed residence hall (Honors),,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Ridgecrest South,ridgecrest-south,University of Alabama,Tuscaloosa,AL,,,,,https://housing.sa.ua.edu/halls/ridgecrest-south/,Co-ed residence hall (Honors),,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Highlands,highlands,University of Alabama,Tuscaloosa,AL,Apartment,,,,https://housing.sl.ua.edu/halls/highlands/,Co-ed apartment community,,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Bryce Lawn,bryce-lawn,University of Alabama,Tuscaloosa,AL,Apartment,,,,https://housing.sl.ua.edu/halls/,Co-ed apartment community,,https://housing.sl.ua.edu/halls/,University of Alabama Housing and Residential Communities,,2026-05-16
Blazer Hall,blazer-hall,University of Alabama at Birmingham,Birmingham,AL,,,,,https://www.uab.edu/students/housing/residence-halls/blazer-hall,Freshman residence hall,,https://www.uab.edu/students/housing/residence-halls,UAB Student Housing & Residence Life,,2026-05-16
